,UsageClass,CheckoutOutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear,ISBN,Normalized.Creator,Normalized.Title,BirthYear,DeathYear,Work.In.Norton,CheckoutDate
10586,Physical,Horizon,BOOK,2005,10,2,The opposite of fate [text (large print)] : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism, Large type books","Thorndike Press,",2003.0,,Amy Tan,The Opposite Of Fate,1952,,False,2005-10-01T07:00Z
10587,Physical,Horizon,BOOK,2005,10,2,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-10-01T07:00Z
10588,Physical,Horizon,BOOK,2005,10,2,The Joy Luck Club [text (large print)] / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2005-10-01T07:00Z
10589,Physical,Horizon,BOOK,2005,10,2,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2005-10-01T07:00Z
10590,Physical,Horizon,BOOK,2005,11,64,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2005-11-01T08:00Z
10591,Physical,Horizon,BOOK,2005,11,1,The Joy Luck Club [text (large print)] / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2005-11-01T08:00Z
10592,Physical,Horizon,BOOK,2005,11,20,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-11-01T08:00Z
10593,Physical,Horizon,BOOK,2005,11,8,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2005-11-01T08:00Z
10594,Physical,Horizon,BOOK,2005,11,2,The opposite of fate [text (large print)] : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism, Large type books","Thorndike Press,",2003.0,,Amy Tan,The Opposite Of Fate,1952,,False,2005-11-01T08:00Z
10595,Physical,Horizon,BOOK,2005,11,3,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2005-11-01T08:00Z
10596,Physical,Horizon,BOOK,2005,11,5,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-11-01T08:00Z
10597,Physical,Horizon,BOOK,2005,12,76,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2005-12-01T08:00Z
10598,Physical,Horizon,BOOK,2005,12,11,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-12-01T08:00Z
10599,Physical,Horizon,BOOK,2005,12,2,Xi fu hui = The Joy Luck Club / Tan Enmei zhu ; Yu Renrui yi.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction","Lian he wen xue chu ban she : Zong jing xiao lian jing chu ban shi ye gong si,",,,Amy Tan,The Joy Luck Club,1952,,True,2005-12-01T08:00Z
10600,Physical,Horizon,BOOK,2005,12,6,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2005-12-01T08:00Z
10601,Physical,Horizon,BOOK,2005,12,1,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-12-01T08:00Z
10602,Physical,Horizon,BOOK,2005,12,1,The Joy Luck Club [text (large print)] / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2005-12-01T08:00Z
10603,Physical,Horizon,BOOK,2005,12,3,The opposite of fate [text (large print)] : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism, Large type books","Thorndike Press,",2003.0,,Amy Tan,The Opposite Of Fate,1952,,False,2005-12-01T08:00Z
10604,Physical,Horizon,BOOK,2005,12,12,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2005-12-01T08:00Z
10605,Physical,Horizon,BOOK,2005,12,3,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction, Wishes Fiction, Grandmothers Fiction","Aladdin Paperbacks,",,,Amy Tan,The Moon Lady,1952,,False,2005-12-01T08:00Z
10606,Physical,Horizon,BOOK,2005,12,1,La hija del curandero / Amy Tan ; traducci��n de M. Eugenia Ciocchini.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Plaza & Jan��s,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2005-12-01T08:00Z
10607,Physical,Horizon,BOOK,2006,1,1,The Joy Luck Club [text (large print)] / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2006-01-01T08:00Z
10608,Physical,Horizon,BOOK,2006,1,3,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2006-01-01T08:00Z
10609,Physical,Horizon,BOOK,2006,1,4,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction, Wishes Fiction, Grandmothers Fiction","Aladdin Paperbacks,",,,Amy Tan,The Moon Lady,1952,,False,2006-01-01T08:00Z
10610,Physical,Horizon,BOOK,2006,1,1,La hija del curandero / Amy Tan ; traducci��n de M. Eugenia Ciocchini.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Plaza & Jan��s,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-01-01T08:00Z
10611,Physical,Horizon,BOOK,2006,1,78,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-01-01T08:00Z
10612,Physical,Horizon,BOOK,2006,1,2,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-01-01T08:00Z
10613,Physical,Horizon,BOOK,2006,1,6,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2006-01-01T08:00Z
10614,Physical,Horizon,BOOK,2006,1,1,Xi fu hui = The Joy Luck Club / Tan Enmei zhu ; Yu Renrui yi.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction","Lian he wen xue chu ban she : Zong jing xiao lian jing chu ban shi ye gong si,",,,Amy Tan,The Joy Luck Club,1952,,True,2006-01-01T08:00Z
10615,Physical,Horizon,BOOK,2006,1,12,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-01-01T08:00Z
10616,Physical,Horizon,BOOK,2006,2,1,Saving fish from drowning [text (large print)] / Amy Tan.,"Tan, Amy","Americans Burma Fiction, Missing persons Fiction, Tourists Crimes against Fiction, Burma Fiction, Suspense fiction, Large type books","Thorndike Press,",2006.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-02-01T08:00Z
10617,Physical,Horizon,BOOK,2006,2,95,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-02-01T08:00Z
10618,Physical,Horizon,BOOK,2006,2,2,The opposite of fate [text (large print)] : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism, Large type books","Thorndike Press,",2003.0,,Amy Tan,The Opposite Of Fate,1952,,False,2006-02-01T08:00Z
10619,Physical,Horizon,BOOK,2006,2,6,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2006-02-01T08:00Z
10620,Physical,Horizon,BOOK,2006,2,1,The Joy Luck Club [text (large print)] / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2006-02-01T08:00Z
10621,Physical,Horizon,BOOK,2006,2,2,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-02-01T08:00Z
10622,Physical,Horizon,BOOK,2006,2,10,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2006-02-01T08:00Z
10623,Physical,Horizon,BOOK,2006,2,2,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction, Wishes Fiction, Grandmothers Fiction","Aladdin Paperbacks,",,,Amy Tan,The Moon Lady,1952,,False,2006-02-01T08:00Z
10624,Physical,Horizon,BOOK,2006,2,13,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-02-01T08:00Z
10625,Physical,Horizon,BOOK,2006,3,7,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2006-03-01T08:00Z
10626,Physical,Horizon,BOOK,2006,3,3,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction, Wishes Fiction, Grandmothers Fiction","Aladdin Paperbacks,",,,Amy Tan,The Moon Lady,1952,,False,2006-03-01T08:00Z
10627,Physical,Horizon,BOOK,2006,3,4,Saving fish from drowning [text (large print)] / Amy Tan.,"Tan, Amy","Americans Burma Fiction, Missing persons Fiction, Tourists Crimes against Fiction, Burma Fiction, Suspense fiction, Large type books","Thorndike Press,",2006.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-03-01T08:00Z
10628,Physical,Horizon,BOOK,2006,3,6,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2006-03-01T08:00Z
10629,Physical,Horizon,BOOK,2006,3,1,Xi fu hui = The Joy Luck Club / Tan Enmei zhu ; Yu Renrui yi.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction","Lian he wen xue chu ban she : Zong jing xiao lian jing chu ban shi ye gong si,",,,Amy Tan,The Joy Luck Club,1952,,True,2006-03-01T08:00Z
10630,Physical,Horizon,BOOK,2006,3,17,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-03-01T08:00Z
10631,Physical,Horizon,BOOK,2006,3,2,The opposite of fate [text (large print)] : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism, Large type books","Thorndike Press,",2003.0,,Amy Tan,The Opposite Of Fate,1952,,False,2006-03-01T08:00Z
10632,Physical,Horizon,BOOK,2006,3,1,The bonesetter's daughter [text (large print)] / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, Large type books, China Fiction, Domestic fiction","Thorndike Press,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2006-03-01T08:00Z
10633,Physical,Horizon,BOOK,2006,3,98,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-03-01T08:00Z
10634,Physical,Horizon,BOOK,2006,4,4,Saving fish from drowning [text (large print)] / Amy Tan.,"Tan, Amy","Americans Burma Fiction, Missing persons Fiction, Tourists Crimes against Fiction, Burma Fiction, Suspense fiction, Large type books","Thorndike Press,",2006.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-04-01T08:00Z
10635,Physical,Horizon,BOOK,2006,4,87,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Suspense fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2006-04-01T08:00Z
10636,Physical,Horizon,BOOK,2006,4,3,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction, Wishes Fiction, Grandmothers Fiction","Aladdin Paperbacks,",,,Amy Tan,The Moon Lady,1952,,False,2006-04-01T08:00Z
10637,Physical,Horizon,BOOK,2006,4,5,The opposite of fate : a book of musings / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Putnam,",,,Amy Tan,The Opposite Of Fate,1952,,False,2006-04-01T08:00Z
